\\ tau and its standard deviation 1.901 0.008845 
\\ log10_nsp  log10_s 
0.1760912590557 -1.78351584558
0.397940008672 -2.486548410628
0.5440680443503 -2.718251665121
0.6532125137753 -2.917288900096
0.7403626894942 -3.076650566237
0.8129133566429 -3.21458283027
0.8750612633917 -3.334321235212
0.9294189257143 -3.443291980711
0.9777236052888 -3.532783040882
1.041392685158 -3.650197863307
1.113943352307 -3.791481457951
1.176091259056 -3.915362312534
1.243038048686 -4.038027191521
1.311753861056 -4.182759051624
1.380211241712 -4.307361451734
1.454844860009 -4.452304297853
1.531478917042 -4.612020787871
1.607455023215 -4.753629449026
1.681241237376 -4.904989401605
1.755874855672 -5.03580265619
1.832508912706 -5.195606791043
1.908485018879 -5.339876001137
1.984527313344 -5.495173978985
2.062581984228 -5.665577362067
2.1414497734 -5.81996825847
2.22010808804 -5.956641400223
2.29885307641 -6.134109188107
2.377488383376 -6.281156365889
2.456366033129 -6.40781605656
2.535294120043 -6.578474319265
2.613841821876 -6.75247752164
2.692406234834 -6.901062308242
2.77121990195 -6.98702585688
2.85003325769 -7.131298210773
2.928907690244 -7.343609553058
3.007961033336 -7.481591667699
3.087071205907 -7.615673783747
3.166133970305 -7.726150262927
3.245142372653 -7.926695410411
3.324179529718 -8.098648708928
3.403292145158 -8.26838439699
3.482444791918 -8.33440419698
3.561578368301 -8.515122041791
3.640729818151 -8.71684705928
3.719911064198 -8.807023689629
3.799064719351 -8.823753432633
3.878205725534 -9.079089204469
3.957367808432 -9.033437137985
4.036529091965 -9.223184897431
4.115693701883 -9.538565155066
4.194861084002 -9.44156362494
4.274030776438 -9.873003654703
4.353204319907 -9.669595942654
4.43237593754 -10.15626251528
4.511549159745 -10.07574291846
4.590724833593 -10.18969853049
4.669902364801 -10.5699097722
4.749078967254 -10.95010398643
